sumtime,abscissa,total,meanv,meanv1,meanv2,meanv3,meana,meana1,meana2,meana3,standardv,standarda,label
917,166,54,182.2536943696,416.5594204658,88.3602460592,63.2830276861,11093.9819869431,24933.0564859923,5320.8646812563,4333.1991449858,197.5842323509,11774.9442500044,1
1088,164,52,185.9492814075,371.3811995386,162.0530565167,24.4135881672,11040.5434465319,22140.4094147008,9730.3733104161,1250.8476144788,172.8508492642,10361.5707376675,1
673,165,42,243.3477134970,281.3411261941,300.7894453328,185.3506787330,15358.2850170733,18999.4197046172,18222.0079392586,11216.2404868936,138.4311518008,9939.3095566132,1
726,71,25,184.3491630842,443.1168300654,78.7590579710,31.1716012162,13203.2413338884,30583.9817885215,7016.5390017853,2009.2032113584,191.9950438498,15475.7954601455,1
1386,153,54,167.8251035819,318.0493766134,172.9719338716,32.1981300939,10216.9707605010,19201.3202019242,10411.2137614241,2240.3748782138,132.0097351454,8147.2635394211,1
848,124,33,234.1176553616,365.8006535948,304.2647058824,79.1111376800,14820.6328149213,24433.0910196323,18221.3852044086,4771.5487837074,190.4432693874,12285.0701835631,1
1168,232,48,167.3302127958,470.4621848740,26.7767178944,27.0624306586,11054.8575832418,31597.0625178176,1548.0121552863,1493.4790877205,265.9003748827,20241.4944704919,0
643,86,19,293.8735133180,781.3355897915,81.4950980392,18.7898521232,20232.5742470455,54630.4029736441,4985.3121395617,1082.0076279308,352.9885365196,25382.9924996053,1
749,101,21,291.2001531162,912.2288528938,30.0245098039,28.4138143562,17579.4395053208,55463.9444547136,1804.4442041523,1329.7430255369,398.4853600934,24260.1212433885,1
1292,51,66,261.5074241437,398.9303323669,122.0532155634,288.4441934669,16183.9470346736,24320.4422327011,7211.1306367221,18561.5965236140,193.6475622993,12675.1202468636,0
2352,159,71,265.8271413797,380.8803231438,315.0344792836,113.1243235107,16445.0409571281,23056.2393210576,20369.1491716984,6624.7361593729,219.1447928994,16091.3568271344,1
2804,128,77,297.6866461197,356.7066736534,237.0826833297,311.1780472209,17627.4616983879,21392.3875626388,14453.2868561355,17741.8091443248,382.6982889757,23502.6004213278,1
916,49,37,209.9621835621,380.7734204793,231.2772331155,17.8358970915,12646.5061415276,22962.2376365216,13981.3624478477,995.9183402135,171.8311726729,10363.8853381672,0
1389,76,47,90.5557619010,249.7755768974,16.5238911540,11.4048684448,5789.8606660666,16555.1074554805,703.8667308560,496.5985229344,125.5783224246,9400.1302901361,1
701,57,22,175.6163576542,432.8314659197,79.0382819795,14.9793250634,12064.6806873491,28437.9186042609,7110.2765725026,645.8468852838,205.2341728118,14810.1602570714,1
862,61,28,150.9939119347,322.7945954210,102.9004310867,27.2867092965,9031.1290465480,19630.3401314371,5964.4850349332,1498.5619732738,136.5742194723,8374.8607675596,1
873,81,36,141.4369080966,272.4153297683,119.8752228164,57.7359731771,9315.1832667396,18915.5446789530,7203.1226334860,3520.5521726417,123.4924508122,9838.9046948793,1
877,66,32,132.9433295203,321.5880018674,71.7320261438,18.8042935016,9469.9902480419,24102.3121661519,4293.2873040284,961.3702987497,168.2466451417,15774.5814288290,1
892,78,49,97.6315810415,205.2900326797,35.2252169807,52.3794934641,6205.1890339512,13072.5311979367,2391.8632446300,3151.1726592870,100.7746527258,6690.3522305330,1
476,96,28,214.4246327511,322.1787447923,158.3772885372,162.7178649237,13841.6704863930,22540.1452627254,9448.2140719146,9536.6521245390,173.9281958025,13319.7354758896,1
745,105,35,89.9551626662,206.7481133049,34.8754906286,36.4196261255,5618.7170401959,13100.9401583582,2042.9446205915,2223.0587998377,120.1150998136,7835.8591683168,0
737,68,26,168.0737470427,418.5201054106,69.7872899160,36.9230641819,10296.5198643113,25663.9395396939,4358.9471634242,2153.7378728547,207.5410397858,12999.2172017617,1
1589,99,61,101.8523519313,181.7705415500,66.8897399400,56.8967743039,6224.9224105580,11080.8621787495,4152.4298423332,3441.4752105911,111.7232625507,7168.8082378723,1
999,101,56,161.0222534603,238.3681179024,161.1820605435,92.4622626829,9838.5295319158,14749.7080127914,9776.2659418476,5536.1996151039,105.3315501847,6718.5347659401,0
222,38,15,164.4153984131,387.0033539732,111.1111111111,77.3394293615,10637.3184517539,25267.7349285540,7098.7654320988,4864.1142204858,121.5035506106,7512.2365979815,1
1062,128,48,166.4920173090,410.8006535948,86.9031555274,23.9711784459,10277.9920831212,25790.5840168311,5089.2055413449,1324.5856356037,196.9172990048,12623.2221985484,1
3879,115,134,149.5003857668,149.4083956380,151.8695431768,150.6209545258,9441.3056509007,8820.9526417271,10717.4166138173,9000.1228255872,144.7969623891,12886.1601985394,0
1228,237,94,338.8023646608,594.7900665643,339.4009216590,82.2161057591,46933.6244550625,82517.4080982453,47462.4204520518,10821.0448148903,282.4403267117,40698.9206186627,1
940,222,36,397.8120032269,1039.9658348188,157.7762923351,68.0233376589,24825.8947065067,65142.0441009181,9470.7546194354,4378.6844367132,537.4104995245,34679.8390320415,1
1024,123,48,150.0408177908,398.9410357444,43.5142185529,27.6726414472,11270.0651851285,31185.0422104763,2590.3196964024,1537.5090065238,308.3909076144,31373.8649280710,0
629,66,29,139.3041744670,307.7418859282,99.9870318498,25.6618472305,9228.9311101207,19648.4399629994,7697.8109387062,1365.9792186699,166.7286384341,11711.8371724265,1
1089,108,56,124.7640499079,259.8017715858,74.0014524328,47.4202618110,7616.8255448287,15669.9789264460,4500.7410492641,3102.9136334889,135.2196859669,8229.5436955872,0
964,221,36,410.2190768368,966.0044188314,309.2320261438,30.0060722329,27505.6268052758,67046.0125714315,18865.3250837867,1606.5658161138,419.8752172079,33820.5454640117,1
1848,92,55,216.9371885566,251.8881626725,287.0136034650,111.9097995323,15312.3589628303,15236.4668028916,22832.9368267136,7867.6732588858,243.3986798695,24425.7876392932,1
737,156,39,243.3154597516,557.5933257919,125.3189141154,87.5867159729,14939.3320377002,34459.0268413333,7580.6952414493,5268.1627032679,234.3424231662,14730.6310775867,1
597,116,30,241.4022726686,711.4807033925,22.1214411691,44.2496229261,14990.1157525753,44001.8860212931,1342.1591026601,2957.4389676782,353.5108468606,22124.9706907779,1
952,100,52,112.4911271169,237.3462852633,80.5507497116,19.5763463757,6836.1099685579,14239.8820241028,4804.5800163587,1463.8678652122,128.1420406066,7952.9067548979,1
1659,138,62,147.2854767636,251.7494410045,177.4158854132,20.0553777114,9163.3444437106,15127.4570588824,11862.7713579227,957.9721365121,126.8578961306,8919.4018045696,1
387,140,24,342.1376063774,796.6687552214,191.7600373483,135.7376283847,20182.7072263853,46490.1409997158,11746.6935031093,8077.7749552980,276.9403738660,15838.4922642977,1
424,78,23,209.8081656905,519.3494064292,71.1284513806,68.9192343604,12948.9283334645,32086.3517948418,4443.9519505281,4166.3281598042,206.6307928143,12829.7856308346,1
951,146,56,163.1218532070,286.0576004281,161.1311776172,51.2391067538,9995.0964138026,17183.1418123757,9768.3621819066,3589.0683812256,133.3337489211,7986.1584796371,0
941,166,43,111.0046883136,237.9335705574,71.8450258891,23.2354684941,6813.0558579842,14926.2032856882,4271.7256068464,1241.2386814180,125.5631458098,7865.3137939755,0
1014,194,56,208.1250919859,426.6755348863,152.3148148148,56.9474313669,12817.7987946005,26701.6204547158,9104.5222101186,3359.3536520006,240.7452481417,16406.4207471857,0
820,218,50,263.8183844967,391.1750116713,303.7428513072,113.0259395425,15946.4134626773,23753.1489481686,18250.3695326851,6832.3727485956,145.0960976005,9310.2147954290,1
722,114,27,281.6783172835,794.7099673203,46.6024069884,74.1421568627,20100.1148408451,58076.2523895724,2841.0105810954,4408.1102620787,362.6794628145,33002.4700400412,1
1416,215,61,213.3950624109,509.0781180893,79.0196078431,52.0874613003,13187.5434367398,31103.5526577219,4817.4660387031,3641.6116137944,288.9857455650,17986.0495835016,1
537,55,24,161.6413689808,440.7495454322,45.6449246365,44.7128851541,9677.0623792354,26196.0347634458,2796.6841887704,2803.3431509859,291.7688174026,17351.4963257753,1
2390,220,75,187.9151599975,455.8217415754,74.3801166726,49.2032184109,12087.0534219216,28843.5926582536,4404.2036564531,4020.6184028849,230.4828921311,15093.6094077851,1
628,58,24,162.5751354049,452.3615001556,51.0037348273,30.8102099191,10028.1744248231,26635.6614510970,3039.9346557795,3274.1198603995,190.0372519526,11388.1280102346,1
972,83,31,174.1109384133,239.8284313725,243.0555555556,39.4488283118,11268.0862357075,16785.0806580802,14784.7449164851,2234.4331325571,143.3339487696,10690.8271044846,1
2134,212,70,368.5897212456,535.2763569196,316.9887162662,253.5040905510,22645.7793920329,32206.0701174948,20303.0658616625,15428.2021969413,516.7782739824,32704.9712376656,1
1174,125,55,139.0472227701,262.8789193740,114.0150504646,40.2476984718,8960.6885132821,17752.1758276909,6781.4121233765,2348.4775887788,116.0586593231,9808.6372963437,1
1123,140,60,147.6498865975,286.8620208933,114.4401897416,57.1895424837,10110.5497072041,20157.2837506015,6922.7539292046,4315.8798320383,142.1177484831,12933.1573801237,1
650,76,33,139.4756960834,349.9034462270,54.1658514847,42.2529297552,9091.5022931761,20938.4045158693,4907.7942702791,3246.6085520152,150.8051642903,9810.8834904062,1
876,132,41,194.4784719165,448.2466063348,123.5189835303,26.6297083393,12326.2220406331,28410.8475906703,8196.8908600322,1319.0985973993,210.7693279737,13509.5762749706,1
2919,171,147,321.6907556128,449.8728123728,184.0099819813,344.5932539683,44074.7264715632,65148.9970052050,20950.9693873719,47960.6599584278,334.6399030453,50594.6320036440,1
982,130,39,196.3676945472,529.9564270153,71.2667011249,20.6079045927,12097.9174535837,32810.9203013086,4201.2728866149,1297.8787484248,311.2724523655,19551.3651212123,1
1135,110,58,113.9769401143,152.8723770210,164.1496025927,24.9088407293,6880.3925979428,9283.0748857277,9879.7553989329,1478.3475091676,112.0357833490,6856.8078986959,1
1409,69,48,170.4618576549,248.3967434927,129.1634904089,156.5535867503,10181.9251635262,14896.2275232746,7132.9099043906,9874.2280847168,143.6793990998,9174.5250396530,1
790,53,33,102.5847243303,206.2189788196,55.4154995331,66.6366395043,7340.2908736349,12585.4723524181,4625.7779800373,6277.6804631763,114.5357226325,9403.0664944982,1
1065,151,55,261.5198553099,592.8448044999,161.4878358751,30.2269255548,17032.9302523776,39886.9722809070,9615.3214901913,1596.4969860344,256.4145239158,20809.2999675423,0
1032,126,51,281.5180232598,581.7058731387,238.8276143791,59.2103351691,17212.1989574674,35838.3327784509,14302.2632187407,3647.5257448942,272.3599731996,17505.6027720030,0
869,126,39,247.1342478064,556.1342592593,165.8593155497,60.5982099113,15878.7817736532,36644.6626876059,10085.0859683976,3553.0602938984,259.7177662660,19575.4371151994,1
632,86,35,146.3458964597,297.8062357319,114.8342670401,39.7013590125,9110.6268413784,18142.6830824150,7282.7603882710,2734.6758572109,172.6426399344,10656.8858819299,1
1082,198,55,234.6785709912,486.0055913203,176.9517066086,41.0784150446,14010.9499957278,28767.5285571842,10671.7865220404,2593.5349079587,217.7096570038,12964.4234000774,0
812,183,36,304.0296434363,783.6813513284,145.0953810551,38.5903149138,18815.3789937791,48947.7959434913,8782.5036752960,2136.8153614189,454.8066867014,28298.9130193179,1
846,208,26,505.2453276485,1089.8967760181,428.6764705882,60.3184022953,31467.2919207862,68964.3432597471,25838.1992502884,3532.7447424213,415.7175510340,27737.1877241632,1
1385,101,58,103.4917658066,219.6884755749,72.6178190574,18.1690027875,6356.2200807140,13888.1484695794,4374.5011477817,806.0106247810,121.3229818729,7635.7307623940,1
650,165,33,139.4756960834,349.9034462270,54.1658514847,42.2529297552,9091.5022931761,20938.4045158693,4907.7942702791,3246.6085520152,150.8051642903,9810.8834904062,0
548,75,27,174.4888947482,338.4124373434,144.1278594771,84.5486111111,10675.0417912984,20968.9763317800,8772.4114189521,4952.4980709877,129.2486351035,8293.7990627118,1
996,63,40,227.3564353570,582.7967281587,72.2665284062,27.0060495060,13986.0559050102,35416.5198335887,4257.1493102279,2284.4985712139,282.3248358463,17111.0079820629,0
1008,149,42,217.7864823077,457.7518456775,201.7748934932,27.3383204150,13995.0884787758,30263.3327333794,12343.3338038707,1531.6894342736,205.9227193756,15340.5964252603,1
994,181,52,220.0291976096,544.6938785834,87.1545935196,28.2391207257,13935.0099665252,32781.4720447973,7384.0096691178,1639.5481856605,272.4070447916,17543.2386072398,0
602,142,28,305.4065557893,756.7448217990,104.9927378359,54.4821077329,19000.0513927156,47392.7946832438,6225.9455646214,3381.4139302817,337.1195655673,21354.5805405430,1
833,36,34,191.2297367460,378.9152024446,179.8620883760,14.9119194172,12898.0868270553,27227.4685275180,10854.0625440828,612.7294095652,177.8933452042,17017.9613615659,0
1464,202,49,181.3155756763,410.5676645658,96.1199163805,37.2591460827,11520.0623022616,25084.0090682924,6722.5696934405,2753.6081450520,240.4230682492,14857.0855869194,0
469,34,26,71.4733001197,131.1791580667,33.2492512126,58.9256535948,4525.3025979864,7438.4161584624,3224.8832157451,3478.2712445000,78.0925885724,5422.8705863111,1
955,152,52,172.0370749156,239.1834184654,193.6707035755,83.2571027059,10186.8185400428,13966.1230617455,11622.0535936405,4972.2789647424,133.2154614556,7923.3090335311,1
632,193,31,377.0996732026,873.5294117647,161.8872549020,95.8823529412,23241.3051413376,54418.6301971769,9514.8200211457,5790.4652056901,415.3500671031,26934.4643962073,1
424,34,20,109.1090595320,213.3008804061,87.7725326682,44.4386087768,8133.4138625306,16249.6746354322,4810.9520959107,4695.1838333373,116.2608900887,10082.8557489848,1
657,116,37,75.2482982440,169.9414488017,31.9948947321,23.8085511983,4802.2292565293,10864.4506163940,2174.4800716938,1367.7570815000,96.1699522997,6075.8444706450,0
1376,65,64,146.2153705796,297.3835733124,104.4825000707,36.7800383557,8853.4998391223,17785.5066731026,6645.8124584151,2129.1803858491,190.1093058173,11200.4779163987,0
1514,71,40,220.0122414317,363.5700202046,262.1606334842,34.3060706064,13617.4617000367,22122.7636018901,15737.6677732430,2991.9537249770,213.6111834541,13520.0236424381,1
1125,166,47,139.0199872015,333.9698101463,66.6656362245,25.6925143805,8480.9310957650,20246.1217420883,4006.8655896901,1755.2013619010,168.8283538909,10217.9561474450,0
933,126,45,163.9634262796,339.0289449113,153.2504668534,23.0342136855,9928.6558150444,20697.3660924065,9147.9243522028,1359.0564026731,161.6456959618,10099.5742123997,1
599,147,28,326.7631058850,770.7425562818,120.0980392157,89.4487221576,20994.7702931047,48678.4559654169,8921.7377219588,5384.1171919383,406.4779211840,25491.2342629891,1
1192,225,45,310.7577980756,710.1882419635,191.2339935974,75.2451298196,20156.4195625210,46305.0021693240,12413.9356080901,4629.8094190804,332.8746456607,22004.8069059377,1
686,107,26,241.8435941753,397.7809873950,323.3762254902,34.6040189125,14881.6941451198,24907.1020871584,19489.1362897283,2109.0558266128,209.6262338667,13195.1993486072,1
696,89,30,185.3192396136,276.3383131030,272.8076318247,47.9938271605,11578.1387151330,18124.6154961622,16470.7433403911,2711.9770233196,177.1931540546,10714.5506194441,1
858,150,37,249.9757203451,591.5137422490,149.6224023798,8.7910164066,16592.5919551861,40511.2309204416,9007.8811804912,258.6637646255,285.0165631871,22514.9569659140,1
1783,122,60,252.8209527946,375.2243800231,267.2012779177,142.6499323161,16264.7176413452,22839.6513050982,19299.5928117108,8366.9843484209,309.3261531450,24440.1058574801,1
839,168,37,277.4553998012,629.5751633987,178.3564814815,24.4345545236,17107.8286962823,39105.5924003588,10957.9342925442,1259.9593959440,318.4712672936,19958.6384268667,1
598,80,29,160.6209345780,415.0264686771,30.4910213244,54.1920842411,10039.9139127866,25576.7400005642,2571.8668871657,3086.6808409396,232.2364984793,14669.6400847900,1
2778,59,77,167.6184043157,270.5311485900,141.6141806106,97.4146199193,10126.8889663400,16112.4093527594,8507.8422340081,6165.4908709060,212.7609898197,13347.2824268978,1
1464,149,49,181.3155756763,410.5676645658,96.1199163805,37.2591460827,11520.0623022616,25084.0090682924,6722.5696934405,2753.6081450520,240.4230682492,14857.0855869194,1
690,57,27,149.2719098120,312.8778594771,81.6325329567,90.6233144552,13775.3997098259,27627.2088526315,11784.0766597597,5358.7635445432,186.5082214550,25584.3239601816,1
2942,212,109,384.2985042063,404.3865850770,364.2268973282,384.2820302139,24880.7369137800,29905.0507408648,22613.5460657328,22123.6139347424,626.7807773751,44882.9022609961,1
1829,97,59,204.4373189961,309.1787727237,68.7508741688,246.1421689904,12102.1140258722,18807.0384899155,3310.7313807275,14825.5255767562,182.6562661565,11211.9478448606,1
731,189,66,378.0659697319,792.8193499622,313.6810279667,63.7038140984,52902.7286481458,112497.3305018660,43462.5790351414,7786.6315167777,359.8387078375,54120.6614760363,1
832,160,28,396.9543405790,1040.2042005886,120.8877995643,29.7710215841,24384.9945908097,63524.9172771457,7937.8368540590,1692.2296412244,470.8216793614,29692.6506756803,1
664,134,37,97.9171444406,178.8875272331,59.5043572985,55.3595487903,5967.6546684873,10997.6258908611,3546.5904317428,3358.7476828580,90.2226534958,5546.2860437200,0
482,38,24,97.8159744675,241.0614245698,57.9481792717,22.3857408375,6854.7381158724,18054.8509669974,3405.0691354973,1062.7908496573,101.2908832230,9239.5315279527,1
782,147,43,88.7810340694,164.1594516595,41.6390480924,60.5446024564,5817.7630004497,9982.8031342626,3254.1489958722,4216.3368712144,95.3312480666,6523.4791559660,0
1893,104,54,233.7327835090,342.3836985775,144.6956727233,241.6169537568,13885.1301235007,20549.3849776230,8170.5880887736,14568.9620245175,182.0412686410,11624.3517562538,1
1574,130,62,125.8679627521,184.4100140056,123.6111111111,75.8761612772,7856.9269213713,11955.9471051492,7464.7104212055,4542.9695838277,81.1818571067,5797.9925694620,1
657,55,32,129.1215096421,325.7189542484,27.4006707946,47.1570548475,8616.9842795463,21245.7681874493,1788.1912993458,3678.6917797984,199.1247418916,12692.9428058716,1
819,222,34,411.0041716403,988.5546642900,197.8609625668,46.5968880641,26278.8450212476,64170.7219008618,11973.1047499214,2692.7084129597,410.3176816069,27602.2994511445,1
562,57,29,123.5395362964,314.2247639797,42.7511790080,27.3692810458,8585.1203075714,22423.4706440068,2599.2416892757,1686.5508458285,140.9182171729,12670.5699552007,1
1028,69,50,53.2677516142,73.9335596679,55.8781347684,33.3207948823,3411.2820870295,5091.4738938813,3391.9329545244,1963.6445431222,54.5377764633,3923.7928075744,0
979,224,52,264.8700820197,611.8175701653,108.5904459823,74.2022299116,16457.0682983187,37995.3815997115,6529.5474787538,4846.2758164909,264.0573586116,16480.3527327044,1
1171,238,57,260.8455202256,422.1518529439,271.1646695715,118.2028737421,16571.8215676516,27478.3300734705,16180.9512218710,7897.4969151301,174.7376653578,12306.5436301898,1
964,225,39,342.8611498581,778.8828138093,255.0789760349,51.7651847064,20800.0940445819,47523.8931632252,15368.6805377561,2974.3907735281,341.5540358968,20765.9187051450,1
1125,118,50,139.8917402402,269.1176470588,145.1921009632,14.1087064635,8315.4457620927,16135.6309272075,8677.6855674968,652.7361517047,119.8051394141,7324.0376116415,1
1414,61,45,71.4963850262,175.5368814192,30.8782532845,18.2877896643,4105.3971219205,10313.2170624241,1763.3301478632,826.1294586058,122.5503745596,7391.1453806541,1
841,139,41,208.1019832175,499.8761042879,105.3064582476,35.1312319800,13763.8849124152,33323.1969887000,6289.1555597595,2738.0625666642,256.2183315361,18349.9797502009,1
1372,145,53,122.4186398370,259.4238804913,79.6616685890,35.3714668916,9026.3904387636,18829.1828174559,5384.8169570276,3396.1356852640,138.2083138747,13946.7972386817,0
575,48,30,95.9963295663,183.7586886606,72.4037763253,53.1590413943,5991.7076288858,11580.9138349118,4296.9703010713,3428.7293348712,86.9423499070,5300.7734035848,1
879,88,37,140.9707452004,322.4060457516,64.6905858303,35.8156040194,8902.2362684907,19995.5228891666,4687.4845171636,2023.7013991419,160.9822645983,10376.7892838352,1
1932,129,67,252.5648107360,375.5861634925,281.1104103646,100.9978583508,16200.6404699284,23288.6977864672,18514.8530384164,6798.3705849016,274.5593367696,19175.5931477472,1
2243,100,66,278.5229587951,279.0357503593,452.0593147713,130.9998073303,17148.5133185490,16145.0239259529,29007.8660995655,7925.8416747525,285.8634136702,21123.7272833498,1
910,109,43,148.7826575902,332.4382703640,77.3894586083,36.5202437982,8912.1542669364,20110.3555272810,4551.6989931422,2074.4082803861,146.0186932431,8768.4032525587,1
990,86,49,133.7326786882,218.3600084771,137.7246732026,45.1133543850,9146.3023679005,16101.3916608219,8237.2481604298,3100.2672824499,127.5644570078,12632.8531836357,0
261,35,17,127.7665249093,242.7254287295,104.1830065359,61.9444444444,7800.7737388347,15061.1199153155,6051.4332094494,3849.9228395062,91.2349084807,5325.4590902580,1
750,202,36,330.7571209320,923.3769584389,88.8651218063,40.1669409022,19896.7307683524,55594.1627537343,5257.8644965612,2455.7524671895,491.6144682209,29497.4996428286,1
1389,183,47,90.5557619010,249.7755768974,16.5238911540,11.4048684448,5789.8606660666,16555.1074554805,703.8667308560,496.5985229344,125.5783224246,9400.1302901361,0
445,128,28,288.7082386265,593.2074008054,207.0585641664,65.8587509078,18749.4794641864,39335.6238234975,13002.5226170110,3910.2919520507,308.7179075885,22697.8845095481,1
815,211,43,301.8649256829,751.7968902332,128.5076386877,25.2902481278,17581.5176432880,43617.9150978629,7883.2017884475,1243.4360435536,330.9573253426,19406.0371238241,0
678,151,30,274.0888024932,671.8733789812,150.7831181253,60.5185331493,15731.8255132947,37984.6574462513,9180.5279836581,3526.2523351513,292.8911962664,16586.9864205642,1
792,84,46,111.3442942029,168.6787639032,114.9871001032,50.3670186023,6879.6788640528,10723.2285145101,6872.8109410591,3042.9971365891,63.0220749564,3986.4494135707,1
1133,70,43,101.4779003853,206.0271836007,58.3920358194,40.0144817358,5881.5820173349,11164.5785005381,3391.3624283258,3088.8051231408,114.7316387718,6362.3158592538,1
820,42,47,268.8003030420,571.4537532185,169.4094304388,83.4577456714,15967.6482908666,33674.9297908424,10294.2093231628,4998.3156446525,229.5060764715,13368.5008430009,0
700,86,34,146.5452031629,310.3089720737,72.5415923945,56.7850450203,8816.6624098856,18605.2300203108,4255.8775713692,3588.8796379769,169.3833582490,10264.0674171769,1
984,62,56,65.0493478082,111.7568331126,54.9972766885,32.0077862795,3974.0094717107,6662.8796101464,3213.9336989335,2265.9934100361,67.0546787536,4267.6556123908,1
1754,109,67,91.8978057386,159.8547694136,95.8500476975,19.9886001046,5561.7569761450,9976.0925566644,5733.6563978780,975.5219738926,91.2471586850,5931.1466517435,1
933,85,45,163.9634262796,339.0289449113,153.2504668534,23.0342136855,9928.6558150444,20697.3660924065,9147.9243522028,1359.0564026731,161.6456959618,10099.5742123997,0
894,176,41,195.9739769676,370.3262380894,201.9015298427,30.7690842759,12168.5534233494,23706.5316203228,12087.2976515895,1647.8735691628,181.5700782794,12197.0331222760,0
1477,166,56,272.5625031104,472.7986564996,306.7842254197,53.2469886958,16713.7367022468,30045.8286906508,18136.7505176298,2887.1718263625,287.7665654976,18365.2324193716,0
710,78,34,157.8291770272,262.7258878033,185.8957219251,24.8659213533,10162.3034429742,17844.0182226875,11214.1509530134,1428.7411532217,142.9852630751,10623.4284305052,1
784,123,37,198.8804518829,397.0247821351,146.8875011154,52.7290723982,11943.1245299592,24018.7262155225,8678.8221814294,3131.8251929257,160.4048895658,9703.3632757695,1
562,61,29,130.8794136000,240.9057899254,62.3819898330,103.8926181083,8213.7278318441,15655.1002688997,3680.1135365790,6218.6061158141,117.0774919660,7791.1401489609,1
950,228,58,232.3690094690,426.8240906704,137.6805985552,132.6023391813,13926.6329194688,25585.9904747054,8218.3440326595,7975.5642510416,193.1774735239,11379.8478854693,1
692,145,35,152.3188311787,317.8847296494,124.0506083856,28.8683219718,9574.7774128390,20551.7788418596,7395.8169945102,1647.1707124055,140.7495630760,9550.3541951469,0
773,71,42,107.4098555411,230.3616318322,75.5862601451,32.8062678063,7524.7996151156,14924.9030725077,6310.3518284304,2496.8054236573,100.9585306614,8320.2160632460,1
272,57,18,208.8015598396,556.1974789916,68.1722689076,85.5555555556,15284.2162111545,42734.9432420027,3982.9350857990,5248.4567901235,212.1513516877,20111.9684632349,1
1275,153,45,526.4346456657,411.9914632520,1107.1917138949,135.3257092311,31815.3764314187,25751.1908435955,65291.3896168018,8948.6026097759,607.0856033930,36629.4844052419,1
1201,108,52,73.9447304533,172.2644240193,24.8568364394,24.7129309011,4766.2469383646,11543.2061518983,1513.9096208504,1241.6250423451,111.2328611609,7353.5152044632,0
768,90,77,151.9852482474,246.4985994398,156.1111111111,59.4254441211,20699.7412165340,34112.1285115353,21991.8430335097,6823.2417532182,131.1088964948,19178.4552397124,1
914,132,43,185.0984328013,373.9087301587,141.8767507003,39.5098175450,11696.4927986666,22313.8827290175,8582.8138444921,4192.7818224902,182.6735862140,11874.1876318012,1
1032,229,51,115.0868645825,268.0974802202,65.4922385621,26.0567330380,7041.9363232232,16495.1244055338,4054.5912162523,1456.3353882863,184.7709572567,11935.5699943171,0
1153,42,52,162.9455775830,412.9558686220,52.3254253725,23.5554387547,9769.0772918710,24435.0302036103,2964.2574422728,1907.9442297299,275.9333210118,16421.9917130339,0
994,87,41,266.7514150492,390.8040712684,65.2183161233,364.7511973750,17551.7192385488,28349.1521643940,3984.5635238893,21671.5742764823,270.9744479948,24757.2355833828,1
1686,36,86,139.4439302881,192.4865779645,79.1199813259,151.7053719414,8381.2496882991,11690.6989852041,4759.5700180944,8992.8104076094,119.7877799569,7383.2597168538,1
783,191,39,293.5711585905,786.1383442266,111.1982570806,32.3054008961,18924.0591482602,47077.4839983197,11238.6078360175,1610.0954684868,434.4796554046,27846.1192332334,1
731,68,25,289.1000747514,688.2659313725,102.7250301415,76.3092627402,17762.7829809782,42188.5137326990,6379.3420680277,4720.4931422079,298.5810618042,18564.6840767083,1
575,48,30,95.9963295663,183.7586886606,72.4037763253,53.1590413943,5991.7076288858,11580.9138349118,4296.9703010713,3428.7293348712,86.9423499070,5300.7734035848,0
722,203,31,422.7357277798,966.2390289449,229.3545751634,72.6135792312,28814.8919939743,68118.8730252449,13874.3999369900,4451.4030196879,449.5539133149,37035.9021584392,1
2673,232,77,351.7155155388,525.9164332400,475.5007959818,67.7979380162,21785.3906510776,34356.7728344061,27982.2097400974,3888.6050047726,533.2610804364,33958.6738212944,1
345,140,22,395.1811532694,778.9724980901,206.9327731092,199.6381886088,24456.0283402479,48723.0929008021,12500.7723677706,12144.2197521710,289.8821492627,17901.3003498293,1
400,60,23,155.6581683710,284.5471521942,83.3407047029,121.3235294118,9393.2235557979,17246.0950611181,4909.0070732184,7366.4576124568,91.9168217771,5540.6472646833,1
1270,180,63,169.3679304145,367.0512371615,92.3581625633,65.6311845601,10374.3579390460,22013.9967002596,5564.4486812779,4582.0642295051,150.7986040601,9540.4843434069,1
817,218,42,313.2149743855,830.8841485312,114.4500923913,42.4976013704,19397.1093643601,51940.0602540329,6869.4722588533,2365.9662516341,429.4755084444,27622.4285996207,1
657,101,27,259.0395388925,759.1109360411,36.1008986928,46.6666666667,21667.4038154729,63940.1112943816,1830.1663836831,4648.7847222222,411.5273719025,48304.1097034483,1
1834,139,56,309.2943552949,440.5202821869,354.1375169987,150.4082864377,20052.7003669330,30900.8258653256,21417.8416592051,8953.4724855425,240.2732577679,20373.3942873206,1
576,68,27,158.4814874270,257.3083778966,149.6629901961,108.0934660450,10515.2020226681,18625.4968686551,8983.4864194861,6565.4232855302,101.0748464737,8740.5105345399,1
2121,217,76,353.7352020973,470.6865939358,476.3835453100,114.1354670460,21554.8630860814,27972.7124722604,29855.6213283037,6836.2554576802,485.4100674455,31344.8445887380,1
1629,75,58,161.7903792379,223.8106527580,219.7826120876,41.7778728681,10080.8618816542,14322.9238752800,12661.0492803112,3258.6124893715,190.0221516037,12301.9057404981,1
832,42,31,73.7174814938,167.1471471471,17.2289815448,36.7763157895,4343.0855616968,9916.9495390056,834.3321922528,2277.9749538320,95.9327025637,5935.0486280257,1
