sumtime,abscissa,total,meanv,meanv1,meanv2,meanv3,meana,meana1,meana2,meana3,standardv,standarda,label
736,40,11,53.6354785262,82.7868701903,41.2698412698,54.7282169605,837.4157605245,1378.8612998033,642.4792139078,770.0453547040,20.3228969371,448.8869616822,0
266,91,17,294.8223039216,600.5555555556,212.2875816993,130.5882352941,17931.3620362361,37047.0679012346,12551.4118501431,7781.8787645777,194.7798409655,12349.3298417268,0
2724,177,69,305.3834229100,440.9633127004,284.2622166983,218.6868686869,18147.5866310305,26021.4341186127,16746.3628831501,13324.7434941495,430.4886273389,26073.9744384442,1
598,37,32,160.7272526031,388.1944444444,46.5348029164,63.5252357089,10611.8981627654,24624.8070987654,4606.6711843521,3665.4060214551,193.1425295602,12903.8528072660,0
1413,82,21,58.9242876823,82.1531429278,55.5837830031,58.6773663434,926.3280406514,1333.0746489467,972.2799452397,782.4055413182,14.5418926341,453.8417502766,0
5075,216,73,44.8252544282,46.9021801015,43.8261024159,43.7474807671,709.9305443817,705.0211186335,708.7973251880,715.9731893235,10.8954311900,340.8644086482,0
2623,235,40,93.5797916803,102.7270197352,94.1771927779,83.8351625278,1543.3320556666,1574.7544905794,1689.7445194334,1365.4971569870,21.9230185961,713.6181474575,0
1041,87,16,84.3013258700,103.1352365198,72.3380068208,77.4307342694,1322.0750266861,1655.1452222522,1182.1016004288,1128.9782573772,26.0800489226,613.4971064195,0
2256,69,34,30.6005139788,36.7588459011,28.4642619601,26.5784340752,499.5884857480,593.6715686411,466.7809737977,438.3129148050,7.7725378071,235.3745045176,0
889,79,42,107.6193372321,248.6425339367,73.3408748115,17.4314240608,6808.3692416283,16391.0515186467,4378.3240420351,703.1735859921,101.7059766664,7577.0363501715,1
828,56,14,68.9829354931,89.6551213078,56.3506435345,78.1887755102,1227.9265425235,1585.9706011893,1002.5959264081,1402.1947356040,26.1613297149,643.4367415247,0
487,221,23,260.4129530600,545.5648926237,239.6708683473,33.2049486461,15878.1291524072,33718.1288637459,14381.5594048077,1803.0033532976,206.5370831657,13142.0766272486,0
1348,79,20,60.3522924007,82.1217427952,47.7457057994,61.2481440075,985.2792456591,1343.8868693408,724.3607533568,1051.8033218895,17.0151989646,522.2260578291,0
784,80,12,107.7062409243,144.0818537230,67.6470588235,183.1939708426,1707.3830541794,2379.0690821090,921.2802768166,2960.0551730656,55.1524052923,1140.4526444604,0
516,145,21,104.2218851410,265.5501089325,40.7868275515,41.0693473193,6213.1994750628,16300.7795256810,2181.5482261539,2228.3371650411,123.5772036036,7633.4932293236,0
560,68,28,160.1654669465,380.3169415915,73.5748002905,26.6046589576,12263.2544442539,30649.4458410331,4435.4119794856,1704.9055122429,209.5308644437,23569.2594806560,1
677,63,22,166.9721056010,469.8949579832,19.3967089598,11.6246498599,10370.2640942894,29217.4380046136,1227.5389325085,665.8153457461,317.5335949144,20609.3895016633,1
1691,196,26,125.1944260227,103.5215157749,114.3054538416,173.4056117044,2111.8445658680,1834.7863166017,1858.6792691057,2906.0486826301,62.0611379839,1305.0700965965,0
725,143,27,326.3229009553,671.2111928105,238.1433823529,151.1948529412,20423.2112915973,42948.7798830044,14274.3400975586,9152.3167171280,221.9354876587,14550.2781778920,1
1395,35,46,184.0967085661,280.6372549020,249.3630317624,22.2898390339,12472.7255126776,21177.2169379735,15105.2470965051,1135.7125035544,157.1700830320,15980.5793697434,0
588,72,32,120.2508822546,268.5504022122,77.7941176471,26.4332151300,7043.2093709879,15635.9733398168,4672.1893822889,1525.7863279569,179.1199733935,9983.8780824005,1
956,90,54,105.1293258118,210.2172241446,53.1684242324,64.3704850361,7065.3316047218,14412.8674473762,3230.2638872414,4384.0789624560,105.3238062817,8602.3142140414,1
1061,122,33,288.8299314448,555.5368814192,208.4373143197,160.2815848844,18438.1272998952,36736.4168979139,12470.8185097983,9794.7719519526,287.0337237549,18812.2496061823,0
834,133,46,158.8900221057,401.8845315904,46.0136704254,28.7718643013,9804.9604373741,24288.8534680394,3611.7014802767,1514.3263638062,295.8063111313,18214.7580033338,0
617,117,29,334.0683733331,913.2352941176,77.3378582202,48.7506758095,29139.6660250706,82222.0575775699,5797.3923509923,2637.2888161019,469.1826188450,67740.0455709596,0
1313,53,73,179.0160569588,232.9182330827,177.0390795207,127.0908582731,11039.5909351591,14869.6918668847,10627.4415800725,7621.6393585200,121.1591715367,7743.1463914354,0
1017,148,15,151.8824274676,138.0095285396,121.5225976305,272.0563699663,2369.7904629053,1850.9094134724,2048.1082567533,4395.2489499430,74.3187630797,1639.1666371842,0
1001,84,53,247.8663074542,481.4555130618,213.2722232340,63.4515570934,14845.5696269003,28696.2747537462,12964.1729118014,3749.5300167356,304.6789430075,18178.5328935506,0
570,75,26,179.6186160435,415.3390522876,93.5253267974,52.4437960508,11814.7619310205,28344.9496015727,5847.2085389167,2728.9728939499,222.3504803675,15488.1119232086,1
785,40,33,64.6270811348,169.7419629734,14.5557604235,22.5089362344,3702.2727115828,10002.8805073290,629.1399663338,1215.2522034021,85.6786495757,5114.8343994206,1
949,62,46,267.2411748325,613.3877995643,159.8813209494,28.4544039838,17028.9585995031,39926.8452660658,9612.9503263596,1547.0802060839,318.6768548256,23024.3181670122,0
855,105,14,139.3439511079,130.2673998918,125.8098412027,196.7906000062,2533.6878414513,1942.9868658025,2372.6301240382,3918.8684948759,82.4926900482,1803.7867573293,0
670,217,34,383.9955106622,827.7629233512,283.7566844920,40.4669241434,23138.1053942964,50144.8852713991,17046.6833123624,2222.7475991277,343.9208483323,20563.3391507561,1
1323,209,42,80.2695371829,192.7799324858,41.6471763531,18.7306622766,5395.0584294495,12418.7198970421,3737.0715530020,859.3928274506,167.4021724821,11021.2750267425,0
918,161,50,188.0337193678,452.5823065394,45.2920751634,77.9788838612,11393.9994443893,27396.1758288359,2739.0598634606,4758.8876061456,323.0982074241,19380.5037357449,0
579,136,31,87.0791506395,139.2869875223,59.8202614379,62.1302029584,5799.0348058910,10118.8167456255,3594.4334978000,3683.8541742475,114.6186058409,9449.4045765121,0
1664,160,24,100.3850127408,96.6435968907,88.4276959498,144.7651775934,1581.6751207870,1564.2613470684,1394.5838053372,2238.0873873233,37.2868144993,849.0531117540,0
1803,134,50,197.0573265544,563.4385927326,28.8582268265,11.1912430138,11554.8176646802,33261.3344368141,1648.4942020229,476.8004592460,379.3011326282,22518.7056630543,0
1132,82,16,76.5194543780,92.9575944832,65.1420598681,71.4587087827,1155.0651716707,1582.0009867590,886.6974297692,996.4970984840,35.9117276746,685.3358197085,0
831,80,24,424.6742456371,1029.1783380019,354.1433239963,12.0365736667,27876.8692428117,69733.6723360368,21538.3840082874,323.3711677715,447.2986488711,31082.7505310490,0
1268,109,19,91.0104303444,89.5828907881,95.7535369688,87.6948632763,1451.9367119595,1428.1175920448,1701.0574202004,1226.6351236332,46.0621165548,917.4888220773,0
1840,168,88,115.6616536386,107.1498895989,176.2786148942,63.5564564227,7600.1476525902,6846.8616923734,10967.1502747670,4986.4309906303,92.4114738939,7108.4839433310,1
967,174,29,373.9408502636,1022.0191682911,82.8647115412,58.4876543210,23449.5836471567,64771.4128577745,4839.0116439423,3343.8357338820,470.8538621914,29559.3512571071,0
560,39,28,160.1654669465,380.3169415915,73.5748002905,26.6046589576,12263.2544442539,30649.4458410331,4435.4119794856,1704.9055122429,209.5308644437,23569.2594806560,0
1171,238,57,260.8455202256,422.1518529439,271.1646695715,118.2028737421,16571.8215676516,27478.3300734705,16180.9512218710,7897.4969151301,174.7376653578,12306.5436301898,1
3332,196,50,60.7824271840,69.9832682611,55.2182379621,60.9446770279,982.8851200636,1135.7562989353,847.2373644757,1027.0920167837,15.0569170143,450.6819862968,0
909,117,13,132.0101903821,225.9541014152,95.3483245150,74.7281452162,1940.7416269541,3602.1328473733,1217.6009521321,1002.4910813568,42.4520046164,1061.3516731844,0
628,80,26,87.5273269329,181.0705090117,59.5588235294,32.8935641242,5252.2952690915,10686.4785902277,3566.0963731898,2160.8477524934,65.9603840693,4315.2135077294,0
1159,90,17,83.8802017975,90.2802895980,76.9173309045,101.2190252496,1367.4064474584,1315.1176110629,1316.7900577058,1743.7929630983,37.2830296748,854.0683010872,0
2103,60,30,28.6514548366,35.5384649948,29.1944005052,27.5884889737,439.5065667971,532.6811166370,497.0551457566,386.4515639527,7.3835500499,212.7904392626,0
7529,217,110,30.2273699635,33.7688693920,27.5308559362,30.2220337279,483.0941631358,572.7001295904,404.4370437879,485.5645983386,7.2453040904,216.5301198152,0
1057,46,16,44.2595248688,62.7279917500,36.1841571773,33.8664256790,698.1869418386,968.4805271256,571.5158522360,554.5644461543,11.1898761445,310.7583318163,0
1969,172,30,88.9452887709,59.0653037381,87.2292268903,140.3069554111,1414.2901656744,910.2351964572,1521.2485637542,2125.6734402951,42.1906214724,874.2478026930,0
1074,175,41,257.2285314287,625.6158873806,127.5690168105,38.2875002048,15566.4262027213,37560.7035591176,7880.2204109039,2455.7720383516,302.9590923498,18038.0880504561,1
1402,226,21,170.0310121287,133.8661418766,136.5056039150,296.3982946376,2782.9834845436,2319.4801381726,2200.8478380945,4756.2836388784,95.2859223323,2015.3598191777,0
583,222,19,356.0322915884,715.8905228758,319.8529411765,32.3534107129,23314.8269602923,48954.9458808578,19197.8445790081,1791.6904210111,290.3527993612,21070.4962499098,0
515,51,20,405.5475771891,1029.8883442266,84.5913848631,169.7542653425,25392.3248804627,64324.4129305680,5106.7016101115,10977.9142474523,537.9299311449,34930.9618601563,0
1232,91,19,76.9539441821,101.6738573584,69.5475017021,59.6404734857,1249.0500125968,1621.9726972301,1176.7934837194,948.3838568410,17.6234712010,502.4387413210,0
196,85,13,414.3654684096,840.5228758170,327.2058823529,75.3676470588,25354.1317353012,52036.9302405058,19477.1842560554,4548.2807093426,305.7796765978,17935.7034987760,1
458,174,27,425.1837880901,1171.4154411765,76.3938799204,134.0379901961,30549.9700808646,86513.6380839100,4737.9055742286,8035.8591046713,543.5007232582,51350.1025904550,1
1242,217,54,251.7168626023,642.8167809952,103.8569733094,38.0905820439,16742.1491735951,42909.4878291126,6701.1187405210,2585.5055598100,310.1722243798,24298.8517081494,1
934,216,45,207.3433604231,451.9952678041,150.7011137788,48.9541797470,12657.8362399654,27873.9311544357,9173.3305036145,2734.5093818411,251.8618748205,15524.5538277352,0
1071,132,53,147.5930323976,348.9907727797,81.9234866289,20.5467808664,9222.2195304998,20829.5145720726,6340.5111172095,1039.1164040115,193.3520118170,11845.5631744667,1
997,222,42,316.4536065720,865.5686633628,104.8211592329,27.6561673620,19236.6374631098,52707.8871916623,6276.8100578592,1684.6978264400,440.0321660203,26858.3851839306,1
678,151,30,274.0888024932,671.8733789812,150.7831181253,60.5185331493,15731.8255132947,37984.6574462513,9180.5279836581,3526.2523351513,292.8911962664,16586.9864205642,1
813,237,31,490.2748877329,1211.5569561158,199.8774509804,59.3902561024,30328.2080353965,75341.6305792470,12133.8247308727,3509.1687960699,552.6841523210,35500.2199194629,1
955,139,41,212.6766119821,406.5530058177,205.7880844646,42.0484850472,14316.7311292899,29323.1758201018,12266.8780621852,2461.4265155280,189.7462421566,17525.5646939756,1
3703,218,55,61.2773150332,67.6811868630,58.6172695496,57.5334886871,996.1423744870,1082.3149386190,954.4569297587,951.6552550832,14.9619207898,453.1940539600,0
670,163,29,396.6263257895,1051.6521423384,148.8951849853,33.4012417991,28182.5632307880,73860.2214366744,11914.6288165342,1904.2353536875,693.3647652641,52215.0211258954,1
1226,136,17,111.2406706469,109.8220428980,99.3032191626,146.8448840096,1517.3045058516,1599.9858998598,1320.5717880991,1934.8167307663,57.7459065638,867.1007229495,0
625,136,30,290.8423419238,832.2509915647,63.1833036245,41.7243621208,19049.8975307666,54994.5580198522,3990.1953833713,2398.2497514689,406.6682827218,28670.7682630019,1
2189,199,30,93.8287391573,71.8482169832,92.4771311972,138.0117002152,1372.3842005912,1018.3976133411,1450.6189164808,1953.1103387495,43.5565673147,950.9789266364,0
3439,147,49,43.8389243797,46.3718856085,41.8227008214,43.3221867091,676.4770721362,658.9337551413,650.2034338553,720.2940274120,10.2561487911,310.1626122054,0
776,99,11,136.2475239471,232.8908958219,81.8976279650,139.3698893699,2037.9837665238,3319.5867919400,1013.4148793409,2460.2775504651,41.1816277915,1155.1999656031,0
951,100,50,119.0411349276,267.8730757654,75.3362332836,21.3541666667,7635.4712139989,16032.8535387767,5872.9124707616,1477.8645833333,119.9777709850,8495.9625224314,1
1045,68,16,71.8663486027,77.8854031508,58.7799564270,78.9336862302,1256.5818763881,1205.0740686024,964.5767772129,1600.0947833491,35.9622046929,847.1857291577,0
1191,156,52,199.5025822175,400.6124018235,175.4407645411,22.4545802880,12266.7670950065,24502.1766556168,11131.4479655761,1166.6766638268,208.6385479317,13070.6263905589,0
695,92,33,190.7855646051,482.8921568627,90.4411764706,37.1804734031,11992.4853008764,30758.5664167628,5457.9368512111,2159.4496948307,247.0106113231,16200.5431837657,0
364,202,19,378.1019474066,1037.1187363834,58.8292626992,38.3578431373,22708.7862560993,62409.3008209093,3495.9470765697,2221.1108708189,460.6665164608,28240.6402662580,0
855,101,25,300.6348288580,883.7535014006,8.5921616440,9.5588235294,22632.1681346898,67150.4202171065,178.5140216419,567.5701653210,475.8181723048,42932.5720573210,1
911,129,48,54.4219912336,104.6257391846,37.8347197465,28.0617802677,3295.0135247891,6334.5697302160,2280.8065222554,1708.9994585343,52.6423580307,3203.1412449904,0
2220,219,32,105.6130238996,76.3732224235,106.5874079321,144.4397437331,1684.7052248116,1130.4355096718,1830.2782024875,2261.8724847567,52.3688056803,1109.7302638864,0
1773,185,26,105.4386857499,96.2184564095,85.1726111213,148.1048254378,1619.0983176060,1498.6253696472,1163.5445467381,2397.5123261333,40.5596794361,973.1519644733,0
772,51,12,68.5674513357,98.9507914472,36.4738620553,115.9893347282,1108.0489423237,1670.2974984256,444.5010997409,1948.0475236870,30.6911690335,692.5057171905,0
807,158,35,333.2686267292,815.9377387319,169.8083778966,44.3569114436,23400.1885090874,58251.2255124867,10283.1242791234,3793.5056001146,395.0866581348,33087.0951389323,1
1138,141,17,133.9514696406,211.5552988271,111.1003655193,105.9890385034,2194.2671101993,3755.4847489960,1779.1400261344,1487.0299775073,41.7573871054,1104.8362724363,0
1239,195,19,169.6989386848,131.0736990528,189.8089874956,188.2141295059,2837.3687135108,1842.1558862889,3703.2720869668,2966.6781672766,93.8777951248,1962.3954895280,0
696,136,29,329.1714617082,827.2240377633,158.3291436233,38.5358105946,24991.0650705307,65496.4933655621,9899.3670188551,2354.1198350116,358.7744034214,39386.9796715492,1
1788,153,28,86.7254372919,61.9646096121,87.7941690264,110.4175332372,1416.3264722491,995.5800503024,1520.0304495146,1733.3689169303,39.8693890591,814.6353333618,0
778,135,35,224.6786229978,623.7138251954,32.6294453376,38.1179278238,14158.4345482952,39974.3671694922,1667.5463474819,2120.5205413929,369.2886772072,24138.0592125731,1
1246,86,18,70.1736913600,116.1678724456,49.8673740053,72.5553041730,1076.1432254524,1992.9719077210,633.0399378968,1032.8751209202,20.5848918488,562.5895120971,0
1140,225,54,265.6666888215,620.0740099962,130.8089337934,77.3720272423,17352.9980574643,40475.1059641465,8153.5427916438,5471.8745998335,268.0595760669,18186.1537124030,1
1331,213,19,165.4514986386,155.2998321615,153.1505800701,187.9040836840,2469.1968276786,2311.7962355734,2172.2249197983,2923.5693276641,86.3541385464,1832.5704006576,0
1744,168,73,132.9211885370,184.6881808279,131.3567661913,82.7186185918,7867.8195830505,10676.9657829847,7837.1609588003,5089.3320073666,118.7906278207,7020.7154378326,1
1533,188,23,126.7821314274,105.4511559819,121.4712614117,171.5357099495,1996.4794432011,1592.8658230458,2072.8149970024,2608.9688585837,53.0118361054,1124.9826114313,0
823,127,28,302.1438778784,623.7745098039,238.1535947712,44.5035290600,20063.8657977436,43305.1590734333,14187.7523068051,2698.6860129923,241.8245622383,19932.3698570886,1
844,71,39,210.0169362416,522.9630867499,90.8428649237,51.2476797581,13211.9315120478,33454.9183294489,5516.7322352870,2866.1325567488,250.6477076109,16838.5636792648,0
1281,111,19,92.7098613666,102.5882118559,88.7114247408,86.8299475029,1527.2652464369,1753.4874205216,1576.6115070278,1251.6968117612,34.0978092133,935.5375816107,0
1311,183,21,145.7847447911,214.3672797899,126.7885252693,144.7933442445,2499.7862873933,3968.5887383176,2208.6362766777,2155.3959429825,34.8440249053,1081.6462005656,0
2148,130,73,100.3969841894,187.7713329484,91.4638516225,21.9557679974,5984.3475489950,11326.5527866987,5514.5930797495,1111.8967805368,121.0351222919,7437.7191443672,1
1235,187,57,195.0379394182,405.7046892831,151.6476034858,49.4324076432,11677.1711450896,24218.8210463319,9225.7040116337,2884.4518378687,183.2142074670,11117.1846227637,1
626,146,31,203.0722058132,518.6274509804,66.0212418301,24.5679246290,12267.3722372587,30840.4219530950,4759.4081069247,1202.2866517566,253.9365344026,15397.0996609281,0
713,220,29,376.7960112072,1101.1831048209,29.3360536703,41.7350985978,28099.9245236865,83099.9469144846,1674.4130705161,2647.6274220239,580.5593317761,52829.5311874697,0
408,206,23,295.0117327633,612.2520938200,218.3006535948,96.6269841270,16963.7827858423,35197.3904322099,12907.0931204726,5210.2623456790,253.3668460891,14146.2974515285,0
